index,character,episode,line,season,show,characters_spoken,words_spoken
24751,Penny,18," If I were you, I'd be worried that a girl who's never played chess in her life just kicked your ass.",5,Big Bang Theory,101,21
24753,Howard,18, Hi.,5,Big Bang Theory,4,1
24755,Howard,18," We did overnight survival training in the wilderness. Big fun. Big, big fun. I was gonna freshen up for you but I blacked out a little on the way to the bathroom.",5,Big Bang Theory,163,32
24757,Howard,18," Uh-huh. Except you don't have food or water, and they don't have a sunset Sabbath service like they do at Camp Hess-Kramer.",5,Big Bang Theory,124,22
24759,Howard,18," No. I slept in a hole I dug in the ground with my bare hands. And at some point during the night, an armadillo crawled in and spooned me.",5,Big Bang Theory,138,29
24761,Howard,18," But I did it. I survived. I wasn't sure I was going to when the sandstorm hit. I just pulled my turtleneck up over my head and waited for death. But somehow as I sat there, wrapped in a cocoon of my own neck-sweat, I found that primal part of the human spirit that just wants to keep on living, no matter what the cost.",5,Big Bang Theory,320,65
24763,Howard,18," I ate a butterfly. It was so small and beautiful, but I was so hungry.",5,Big Bang Theory,71,15
24765,Howard,18," No, I don't think it's possible. I'm severely dehydrated. My pee is like toothpaste.",5,Big Bang Theory,85,14
24767,Howard,18," Thanks, honey, but I can't quit. If I do, I'll just be a guy who had a chance to be an astronaut and gave it up.",5,Big Bang Theory,113,26
24769,Howard,18, No. Wait. Send more underwear.,5,Big Bang Theory,31,5
24771,Leonard,18, Don't let this be Sheldon playing bongos. Please don't let this be Sheldon playing bongos.,5,Big Bang Theory,91,15
24772,Sheldon,18," Hello, Leonard, do you like my bongos? Bet you didn't know that I had bongos.",5,Big Bang Theory,78,15
24773,Leonard,18," Sheldon, it's three o'clock in the morning.",5,Big Bang Theory,44,7
24774,Sheldon,18, Three in the morning is a good time for bongos.,5,Big Bang Theory,48,10
24775,Leonard,18, I was sleeping.,5,Big Bang Theory,16,3
24776,Sheldon,18, Leonard sleeps while I play bongos.,5,Big Bang Theory,36,6
24777,Leonard,18," No, he doesn't.",5,Big Bang Theory,16,3
24778,Sheldon,18, Leonard no sleep while I play bongos. Bongo solo.,5,Big Bang Theory,50,9
24779,Leonard,18, Stop! Stop it! Stop! Stop! Stop it!,5,Big Bang Theory,36,7
24780,Penny,18, What the hell?!,5,Big Bang Theory,16,3
24781,Leonard,18," Oh, hi, Penny, guess what? Sheldon got bongos.",5,Big Bang Theory,47,8
24782,Penny,18, Why did you get bongos?,5,Big Bang Theory,24,5
24783,Sheldon,18, Richard Feynman played the bongos. I thought I'd give that a try.,5,Big Bang Theory,66,12
24784,Leonard,18, Richard Feynman was a famous physicist.,5,Big Bang Theory,40,6
24785,Penny,18," Oh, Leonard, it's three o'clock in the morning. I don't care if Richard Feynman was a purple leprechaun who lived in my butt.",5,Big Bang Theory,126,23
24786,Sheldon,18, Penny meant if he were a purple leprechaun. Penny forgot to use the subjunctive.,5,Big Bang Theory,81,14
24787,Leonard,18," Sheldon, go to bed. You have work in the morning.",5,Big Bang Theory,50,10
24788,Sheldon,18," Maybe, maybe not. Maybe tomorrow I start a bongo band and tour the world.",5,Big Bang Theory,74,14
24789,Leonard,18," W-w-wuh, no, no, hang on,uh, uh, roommate agreement. No hootenannies, sing-a-longs, or barbershop quartets after ten p.m.",5,Big Bang Theory,122,17
24790,Sheldon,18, Roommate agreement? Are you kidding? We are living in a world of chaos. Roommate agreement.,5,Big Bang Theory,92,15
24791,Penny,18, Where are you going?,5,Big Bang Theory,21,4
24792,Sheldon,18," Wherever the music takes me, kitten. I play bongos walking down the stairs.  Oh! Oh! Never play bongos walking down the stairs.",5,Big Bang Theory,128,22
24795,Howard,18, What are you doing here?,5,Big Bang Theory,25,5
24797,Howard,18," Oh, I love you so much.",5,Big Bang Theory,24,6
24800,Howard,18," Don't worry, once she falls asleep, I'll spoon you like an armadillo.",5,Big Bang Theory,70,12
24802,Amy,18, He showed up in the middle of the night with his bongos. I foolishly thought it was some sort of musical booty call.,5,Big Bang Theory,117,23
24803,Leonard,18, Poor guy. He must have been exhausted. Sheldon like to sleep while Leonard play the bongo!,5,Big Bang Theory,91,16
24804,Amy,18, That was kind of uncalled for.,5,Big Bang Theory,31,6
24805,Leonard,18," No, it was called for.",5,Big Bang Theory,23,5
24806,Sheldon,18, What's going on?,5,Big Bang Theory,17,3
24807,Penny,18," All right, Sheldon, this craziness has gone on long enough. Please come home so I can cut your hair.",5,Big Bang Theory,101,19
24808,Sheldon,18," Penny, you're not trained. You're not licensed. Most importantly, you don't have access to my haircut records.",5,Big Bang Theory,111,17
24809,Penny,18," All right, honey, look, we've known each other for a long time now, right? I've taken you to Disneyland, I kicked a bully in the nuts for you, I sing you Soft Kitty when you're sick, you've even saw me naked once.",5,Big Bang Theory,214,42
24810,Leonard,18," I'm sorry, duh, what?",5,Big Bang Theory,22,4
24811,Penny,18," It was a long story. Anyway, Sheldon, I promise I know what I'm doing. Please let me cut your hair.",5,Big Bang Theory,100,20
24812,Sheldon,18," Amy, what do you think?",5,Big Bang Theory,24,5
24813,Amy,18, There's not a hair on my body I wouldn't let this woman trim.,5,Big Bang Theory,62,13
24814,Sheldon,18," Fine, let's go. Thank you for letting me sleep on your couch.",5,Big Bang Theory,62,12
24815,Amy,18, There's only so many times a woman can say how about the bed?,5,Big Bang Theory,62,13
24816,Leonard,18, What's this about Sheldon seeing you naked?,5,Big Bang Theory,44,7
24817,Sheldon,18," Oh, relax. It was just her bottom and her breasts.",5,Big Bang Theory,51,10
24819,Penny,18, Almost done.,5,Big Bang Theory,13,2
24820,Sheldon,18," At the end of the haircut, Mr. D'Onofrio would tell me a dirty joke.",5,Big Bang Theory,69,14
24821,Penny,18," Well, sorry, I don't know any dirty jokes.",5,Big Bang Theory,43,8
24822,Sheldon,18," That's okay, I never understood them anyway.",5,Big Bang Theory,45,7
24823,Penny,18," Okay, what do you think?",5,Big Bang Theory,25,5
24824,Sheldon,18," Hmm, well, it's a little Hollywood. But I think I can pull it off. Well done, Penny.",5,Big Bang Theory,85,17
24825,Penny,18," Ha, told you. Okay, I'm just gonna clean up your neck a little and then you are good to go.",5,Big Bang Theory,92,20
24826,Sheldon,18," Fun time. Hah. Sorry, sometimes the clippers tickle me.",5,Big Bang Theory,56,9
24827,Penny,18," Okay.  Okay, yep, we're all done now. It's just, it's good. Let me just take that away from you. Okay.",5,Big Bang Theory,103,20
24829,Penny,18," You are welcome. Yeah, I'm gonna have to move.",5,Big Bang Theory,47,9
24831,Raj,19," Hey, want to spend some time playing the new Star Wars game this weekend?",5,Big Bang Theory,74,14
24832,Leonard,19," Oh, I don't know. I kind of promised myself I'd get off the computer, be more physically active. Get some exercise.",5,Big Bang Theory,116,21
24833,Howard,19, You're about to walk up three flights of stairs.,5,Big Bang Theory,49,9
24834,Leonard,19," Good point, I'm in.",5,Big Bang Theory,20,4
24835,Raj,19, You know what would be great? Let's do it like the old days.,5,Big Bang Theory,61,13
24836,Leonard,19," You mean, are you talking gaming marathon?",5,Big Bang Theory,43,7
24837,Raj,19," Yeah. Start Saturday morning, go 48 hours, sleeping bags, junk food.",5,Big Bang Theory,69,11
24838,Howard,19, Turn off our phones so our moms can't call.,5,Big Bang Theory,44,9
24839,Leonard,19, It would be like our World Of Warcraft a few years ago when the neighbours called the cops on us.,5,Big Bang Theory,98,20
24840,Howard,19, They called the cops because of the smell. They thought we were dead.,5,Big Bang Theory,70,13
24841,Raj,19, We were badass back in the day.,5,Big Bang Theory,32,7
24842,Leonard,19," All right, let's do it.",5,Big Bang Theory,24,5
24843,Howard,19, 48 hours of Star Wars gaming.,5,Big Bang Theory,30,6
24844,Raj,19, It's on like Alderaan.,5,Big Bang Theory,23,4
24845,Leonard,19," Hey, Sheldon, clear your weekend. Starting Saturday morning, Star Wars< marathon",5,Big Bang Theory,81,11
24846,Raj,19, Woo-hoo!,5,Big Bang Theory,9,1
24847,Sheldon,19, Movies or video games? Or board game? Or trading card games? Or Lego's? Or dress up? Or comic books? Or dramatic readings of novelizations? Yes to all!,5,Big Bang Theory,152,27
24848,Leonard,19, We are going to play the online game.,5,Big Bang Theory,38,8
24849,Sheldon,19, The online game? Bully!,5,Big Bang Theory,24,4
24850,Amy,19," Gentlemen, as much as I'm sure Sheldon would enjoy playing intergalactic make-believe, he and I have other plans. We are attending my Aunt Flora's 93rd birthday party.",5,Big Bang Theory,168,27
24851,Sheldon,19, Just tell her I can't come.,5,Big Bang Theory,28,6
24852,Amy,19, She'll be disappointed if we don't show up.,5,Big Bang Theory,44,8
24853,Sheldon,19, She's 93. She won't be disappointed for very long.,5,Big Bang Theory,51,9
24854,Amy,19," No, hang on. I followed all the protocols set forth by you in the relationship agreement. I made a written record request 72 hours in advance. I checked the tyre pressure on the car. I even contacted the Centres For Disease Control to find out what shots they recommend for travel to Orange County. FYI, it's none.",5,Big Bang Theory,315,57
24855,Sheldon,19," Amy, the relationship agreement was not designed for either one of us to get our way.",5,Big Bang Theory,86,16
24856,Amy,19, You use it to get your way.,5,Big Bang Theory,28,7
24857,Sheldon,19, I use it to get the right way. The fact that the right way is also my way is a happy coincidence.,5,Big Bang Theory,98,22
24858,Amy,19, You gave me your word. You're coming with me.,5,Big Bang Theory,46,9
24859,Leonard,19," We'll miss you, Sheldon.",5,Big Bang Theory,25,4
24860,Sheldon,19," Yeah, well, who wants to spend the whole weekend, running around a bunch of pretend planets battling made up monsters. That's for babies.",5,Big Bang Theory,138,23
24861,Howard,19," Yeah, but it's got lightsabres.",5,Big Bang Theory,32,5
24862,Sheldon,19," Yeah, please, Amy! It's got lightsabres!",5,Big Bang Theory,41,6
24864,Sheldon,19, Hello Stuart.,5,Big Bang Theory,14,2
24866,Sheldon,19," Yes. I'm attending a party this weekend, for a 93-year-old woman. Can you recommend a gift?",5,Big Bang Theory,92,16
24868,Sheldon,19, Do you supply the the tennis ball?,5,Big Bang Theory,35,7
24870,Sheldon,19, Then no. What else?,5,Big Bang Theory,20,4
24872,Sheldon,19," Well, she'd just look silly wearing that without the rest of the costume.",5,Big Bang Theory,74,13
24874,Sheldon,19," Oh, it's not your fault. I've been to the model train store. I've been to Radio Shack. This woman is impossible to shop for.",5,Big Bang Theory,125,24
24875,Leonard,19, I'd make fun of Sheldon for having girl problems if I wasn't in shock that Sheldon has girl problems.,5,Big Bang Theory,102,19
24876,Sheldon,19," No, Leonard, go ahead and mock. Like my daddy always said, Shelly, women aren't anything but flippin' pains in the bottom.",5,Big Bang Theory,123,21
24877,Leonard,19, That's what your father used to say?,5,Big Bang Theory,37,7
24878,Sheldon,19," Well, I took out the bad words and the yeehaw, but you get the gist.",5,Big Bang Theory,69,15
24879,Howard,19," Look, if you don't want to go to the party, just don't go. You're a grown man. Act like one. Tell Amy you want to spend the weekend having a sleepover and playing video games with your friends. Maybe she'll dig it. Women like a firm hand on the tiller.",5,Big Bang Theory,253,50
24880,Raj,19, I can never find the tiller. I got a book; it didn't help.,5,Big Bang Theory,59,13
24881,Sheldon,19," Yeah, I always thought if I were ever enslaved, it would be by an advanced species from another planet, not some hotsy-totsy from Glendale.",5,Big Bang Theory,140,24
24882,Howard,19," Now, I downloaded an app that might be helpful in this situation. ",5,Big Bang Theory,67,12
24883,Sheldon,19, You're right. I'm smart as a whip. I should be able to figure this out.,5,Big Bang Theory,72,15
24885,Leonard,19," Hey, listen, I kind of made plans with the guys this weekend, but then I wondered, because we're in this relationship-beta-test, if I should have asked you first. Then I thought if I did check with you first, you'd think that I was taking things to seriously. And then, then I got a nosebleed.",5,Big Bang Theory,294,54
24886,Penny,19, You don't have to check with me. Do whatever you want.,5,Big Bang Theory,55,11
24887,Leonard,19," Oh. I guess I was hoping for a different reaction, but okay.",5,Big Bang Theory,61,12
24888,Penny,19," Really, what were you hoping for?",5,Big Bang Theory,34,6
24889,Leonard,19," I don't know, maybe that you'd be a little upset, and then you'd realize that I'm a stallion that has to run free. And that would turn you on a little.",5,Big Bang Theory,152,31
24890,Penny,19," Okay, I'm an actress. Ask me again.",5,Big Bang Theory,36,7
24891,Leonard,19, Do you mind if I spend the weekend playing video games with the guys?,5,Big Bang Theory,70,14
24892,Penny,19," Whu the entire weekend? You mean I wouldn't see you at all? But I ju No, no, I knew what I was getting into. You can't put a saddle on Leonard Hofstadter. Oh, my, is it getting hot in here? Ay, papi.",5,Big Bang Theory,200,42
24893,Leonard,19, Ay papi? What is that?,5,Big Bang Theory,23,5
24894,Penny,19, An acting choice.,5,Big Bang Theory,18,3
24895,Leonard,19," Oh. So you chose that when you become turned on, you turn into Speedy Gonzalez?",5,Big Bang Theory,80,15
24896,Penny,19," Choo got a problem with that, papi?",5,Big Bang Theory,36,7
24897,Leonard,19, Uh-uh.,5,Big Bang Theory,7,1
24898,Sheldon,19,  Penny!  Penny!  Penny!,5,Big Bang Theory,24,3
24899,Penny,19," Sorry, Stallion. Your weird friend Giraffe is here.",5,Big Bang Theory,52,8
24900,Sheldon,19," Hello, Penny. I just stopped by to bring you this gift.",5,Big Bang Theory,56,11
24901,Penny,19, Gummy bears? Thank you.,5,Big Bang Theory,24,4
24902,Sheldon,19," Now that you're in my debt, please manipulate Amy into releasing me from my commitment to attend her aunt's tedious birthday party.",5,Big Bang Theory,132,22
24903,Penny,19, Not a chance.,5,Big Bang Theory,14,3
24904,Sheldon,19," All right. I thought the candy might not be enough so let me up the ante. These are Cooper Coupons. These are for various things I can do for you. Um, oh, this one is for one free grammar check. Uh, you could use it for emails, letters, tattoos, what have you. Um, oh, this is fun one. This is an afternoon with me at the California Science Center, where I point out their mistakes.",5,Big Bang Theory,383,75
24905,Leonard,19," Keep an eye on those expiration dates, I've been burned more than once.",5,Big Bang Theory,72,13
24906,Penny,19," All right, sweetie, I'm not going to get involved in your relationship.",5,Big Bang Theory,72,12
24907,Sheldon,19," Oh, come on. It's just a simple favour. Now, when's the last time I asked you to do something for me?",5,Big Bang Theory,102,21
24908,Penny,19, Yesterday. You made me look in your ear to see if there was a ladybug in it.,5,Big Bang Theory,77,17
24909,Sheldon,19, When is the last time I asked you to do something that wasn't a medical emergency?,5,Big Bang Theory,83,16
24910,Penny,19, Yesterday. You made me look in your ear to see if there was a ladybug in it.,5,Big Bang Theory,77,17
24911,Sheldon,19," All right, then, I have no choice but to go on to plan B.",5,Big Bang Theory,58,14
24912,Penny,19, What's that?,5,Big Bang Theory,13,2
24913,Sheldon,19, I'm going to run around outside with a wet head and try to catch a cold.,5,Big Bang Theory,73,16
24915,Amy,19, Good morning.,5,Big Bang Theory,14,2
24916,Sheldon,19, Hello.,5,Big Bang Theory,7,1
24917,Amy,19," I think you're really going to enjoy yourself today. Not only do you get to meet my relatives, but since my aunt's nursing home is catering the party, all of the food is incredibly soft. It's like a vacation for your teeth.",5,Big Bang Theory,224,42
24918,Sheldon,19, All right.,5,Big Bang Theory,11,2
24919,Amy,19, You sure you're okay with this?,5,Big Bang Theory,32,6
24920,Sheldon,19, Yes. I decided to find a way that I could have this experience and enjoy it.,5,Big Bang Theory,77,16
24921,Amy,19, Thank you. That means a lot to me.,5,Big Bang Theory,35,8
24922,Sheldon,19," Oh, don't thank me. Thank wireless technology. I realized, I can go to your aunt's awful party and still spend the whole day gaming with my friends.",5,Big Bang Theory,149,27
24923,Amy,19," Sheldon, my relatives are going to want to talk to you, and you're going to be sitting there playing a game? Isn't that a little rude?",5,Big Bang Theory,135,26
24924,Sheldon,19," Oh, I got that covered. Headset. I won't hear a word the old geezers are saying.",5,Big Bang Theory,81,16
24925,Amy,19," You know, if playing that game is more important to you than honouring your commitment to me, and you don't mind me showing up at a party all by myself after I've already told everybody I'll be bringing somebody, then, fine. Go home and play your game.",5,Big Bang Theory,253,47
24926,Sheldon,19," Thanks. Ooh, listen, I wouldn't mind a piece of birthday cake, provided the old gal's candle blow is clean and dry.",5,Big Bang Theory,116,21
24928,Raj,19," Here you go. I've got everything we'll need for the big game. Low fat turkey jerky, low-carb beer, 100-calorie snack packs.",5,Big Bang Theory,124,21
24929,Leonard,19, You pick up a Y chromosome while you were there? You might be short one.,5,Big Bang Theory,73,15
24930,Raj,19," Hey, I plan on levelling up in the game, not my swimsuit size, thank you very much.",5,Big Bang Theory,84,17
24931,Sheldon,19," Gentlemen, the game offers us a choice between playing for the Republic and the light side, or the Sith Empire and the dark side.",5,Big Bang Theory,130,24
24932,Leonard,19," Well, we're always the good guys. In D&D, we're lawful good, in City Of Heroes, we're the heroes, in Grand Theft Auto, we pay the prostitutes promptly and never hit them with a bat.",5,Big Bang Theory,182,34
24933,Sheldon,19, Those women are prostitutes? You said they were raising money for stem cell research.,5,Big Bang Theory,86,14
24934,Howard,19," Hey, guys, I got a surprise.",5,Big Bang Theory,29,6
24935,Leonard,19," Uh, if it's yoghurt that helps ladies poop, I think Raj beat you to it.",5,Big Bang Theory,72,15
24936,Howard,19," No. Bernadette's going to be playing with us. So, that's pretty cool, huh? Right? Sure it is, yeah.",5,Big Bang Theory,100,18
24937,Raj,19," What, you invited your girlfriend? This is supposed to be our weekend.",5,Big Bang Theory,71,12
24938,Howard,19," I had no choice. Last night, she said, why don't we go out for brunch tomorrow and then maybe the Arboretum. And I said, well, no, I promised the guys I was going to play a video game with them all weekend. And she said, that sounds like fun, can I come, too? And then I didn't answer for a second, and then she said, well, do you not want me to come? And then I bought her a new laptop and the game, and she's parking the car right now.",5,Big Bang Theory,438,91
24939,Sheldon,19, Is the whip sound app contextually appropriate here?,5,Big Bang Theory,53,8
24940,Leonard,19," Uh, it is, but I think you might've waited too long for it to be funny.  I was wrong, it's still funny.",5,Big Bang Theory,104,22
24941,Sheldon,19," Oh, good. Hah-hah!",5,Big Bang Theory,19,3
24943,Penny,19," Amy, what's wrong?",5,Big Bang Theory,19,3
24944,Amy,19, My boyfriend's a jerk.,5,Big Bang Theory,23,4
24945,Penny,19," Well, I know he didn't cheat on you, so what happened?",5,Big Bang Theory,55,11
24946,Amy,19," I had to go to my aunt's party all by myself, and everybody was like, where's this boyfriend you're always talking about? Is he real, or did you make him up like Armin the miniature horse breeder?",5,Big Bang Theory,197,37
24947,Penny,19, Who's Armin the miniature horse breeder?,5,Big Bang Theory,41,6
24948,Amy,19, The pretend boyfriend I invented to get my family off my back. It unravelled quickly when I couldn't answer the question how'd you two meet?,5,Big Bang Theory,141,25
24949,Penny,19, I would have thought at a miniature horse show.,5,Big Bang Theory,48,9
24950,Amy,19," Oh, that's good.",5,Big Bang Theory,17,3
24951,Penny,19, Mm.,5,Big Bang Theory,4,1
24952,Amy,19, I panicked and said Woodstock. I just wanted to show Sheldon off to my family.,5,Big Bang Theory,79,15
24953,Penny,19," Sure, I get that. I mean, he's your first boyfriend and all.",5,Big Bang Theory,61,12
24954,Amy,19," Not just my first boyfriend, he's the best boyfriend. I mean, think about it. I'm dating Sheldon Cooper.",5,Big Bang Theory,105,18
24955,Penny,19, Yes. On purpose.,5,Big Bang Theory,17,3
24956,Amy,19," He's handsome, he's lanky, he's brilliant, and his skin has that pale, waxy quality.",5,Big Bang Theory,85,14
24957,Penny,19," Well, sickly is the new sexy.",5,Big Bang Theory,30,6
24958,Amy,19, Yeah.,5,Big Bang Theory,6,1
24959,Penny,19," Mm. You know, Amy, sometimes when you're in a relationship with someone you really care about, the sucky part is, it leaves you open to getting hurt.",5,Big Bang Theory,150,27
24960,Amy,19, Do you ever worry about Leonard doing that to you?,5,Big Bang Theory,51,10
24961,Penny,19, That's hilarious. No.,5,Big Bang Theory,22,3
24964,Sheldon,19," Dr. Rostenkowski, it may interest you to know that saying pew, pew, pew isn't as effective as pressing your blaster key. In the same way that saying whee doesn't make the land speeder go.",5,Big Bang Theory,188,34
24966,Leonard,19," Raj, Imperial Troopers on your tail.",5,Big Bang Theory,37,6
24967,Raj,19," Got him. When Gandhi advocated his philosophy of non-violence, I bet he didn't know how much fun it was killing stuff.",5,Big Bang Theory,119,21
24968,Leonard,19," All right, I think we got them all. Let's divide up the loot.",5,Big Bang Theory,62,13
24970,Howard,19, But I worked hard to get this armour.,5,Big Bang Theory,38,8
24972,Howard,19," Fine, I'll change.  ",5,Big Bang Theory,21,3
24973,Sheldon,19, Hah-hah!,5,Big Bang Theory,9,1
24975,Amy,19, I don't think I want to play a game.,5,Big Bang Theory,37,9
24976,Penny,19," Oh, come on. They're playing one across the hall, we should, too. Okay, we are gonna take turns bouncing a quarter off the table, and if it goes into this cup, the other person has to drink. Then you get to go again",5,Big Bang Theory,216,43
24977,Amy,19, Like that?,5,Big Bang Theory,11,2
24978,Penny,19," Wow. Yeah, b-beginner's luck. So, now I will drink this entire cup of beer, and you will go again and we can uh all right. So, yeah, okay, now I'm gonna drink this entire cup and then I'm going to drink another one Okay, seriously, stop. What the hell?",5,Big Bang Theory,253,49
24979,Amy,19," Spent a lot of my childhood throwing coins into wishing wells hoping for friends. At a certain point, you start doing trick shots just to keep things interesting.",5,Big Bang Theory,163,28
24980,Penny,19," Whoa, whoa, give me a second to catch up here. Hold on. ",5,Big Bang Theory,57,12
24981,Amy,19, That'd be my boyfriend. Happier playing his dopey Star Trek game with his friends than hanging out with me.,5,Big Bang Theory,108,19
24982,Penny,19, Wars.,5,Big Bang Theory,6,1
24983,Amy,19, What?,5,Big Bang Theory,6,1
24984,Penny,19, Star Wars. They get all cranky when you mix the two up.,5,Big Bang Theory,56,12
24985,Amy,19, What's the difference?,5,Big Bang Theory,23,3
24986,Penny,19, There's absolutely no difference.,5,Big Bang Theory,34,4
24987,Amy,19, How do I get him to treat me better?,5,Big Bang Theory,37,9
24988,Penny,19," All right. Let me give you a little girlfriend 101. Usually the first move out of the gate is you withhold sex, but that will work better after Sheldon hits puberty. So, I'd say give him the silent treatment.",5,Big Bang Theory,209,39
24989,Amy,19," No, he loves that.",5,Big Bang Theory,19,4
24990,Penny,19, Hmm.,5,Big Bang Theory,5,1
24991,Amy,19, Our record for sitting in a room together and not speaking to each other is six-and-a half hours. He said it was a magical evening.,5,Big Bang Theory,132,25
24992,Penny,19," All right, then we're gonna have to go with an oldie but goodie, making a scene.",5,Big Bang Theory,81,16
24993,Amy,19, I don't think I'd be good at that.,5,Big Bang Theory,35,8
24994,Penny,19," That's why you're lucky to have me. Back in Omaha, there are two different restaurants I'm not allowed into. Both Chili's.",5,Big Bang Theory,123,21
24996,Raj,19," Bernadette, remember, your character's the healer in our group. You're in charge of healing all of us, not just Howard.",5,Big Bang Theory,120,20
24998,Sheldon,19, That is the most sickeningly sweet thing I have ever experienced. And I am sipping Kool-Aid through a Red Vine.,5,Big Bang Theory,112,20
24999,Amy,19," Sheldon Cooper, I've got a bone to pick with you, and I'm about to do it in front of all your friends.",5,Big Bang Theory,103,22
25000,Penny,19," Yeah, you pick that bone. You pick that bone clean!",5,Big Bang Theory,52,10
25001,Amy,19," I'm gonna publicly shame you, and then sit back as societal pressure compels you to modify your behaviour.",5,Big Bang Theory,107,18
25002,Penny,19," Ooh, burn!",5,Big Bang Theory,11,2
25003,Amy,19," And if you don't start treating me better, I'm leaving you for a miniature horse breeder named Armin.",5,Big Bang Theory,102,18
25004,Sheldon,19, Armin who?,5,Big Bang Theory,11,2
25005,Amy,19, Armin damn it.,5,Big Bang Theory,15,3
25006,Penny,19," Sheldon, she wanted to show you off to her family, and you stood her up, okay? Look at this adorable, smushy face. Smush, smush, smush, smush.",5,Big Bang Theory,143,26
25007,Amy,19, You're hurting me.,5,Big Bang Theory,19,3
25008,Penny,19," No, Sheldon hurt you.",5,Big Bang Theory,22,4
25009,Amy,19, Before; now it's you.,5,Big Bang Theory,22,4
25010,Penny,19, Oh.,5,Big Bang Theory,4,1
25011,Sheldon,19," I think I understand. You're the one person who can say Sheldon Cooper is your boyfriend, but that rings hollow if you can't lord him over others in the flesh. I forget what I bring to the party and what I take away when I leave. Please accept these valuable Cooper Coupons as restitution.",5,Big Bang Theory,290,54
25012,Penny,19," Sheldon, she doesn't want your stupid",5,Big Bang Theory,38,6
25013,Amy,19," Ooh, Science Center. Redeeming. Let's go.",5,Big Bang Theory,42,6
25014,Sheldon,19," Well played, Amy Farrah Fowler. Let me get my coat.  Oh, grow up, Leonard.",5,Big Bang Theory,75,14
25015,Raj,19," But e-excuse me, I have something to say. None of you may realize it, but I was very much looking forward to this weekend. It was gonna be like the old days, the four of us hanging out playing video games before you guys all got girlfriends. Do you have any idea what it's like to be the only one without a girlfriend? Even if I get one someday, I'll still be the guy who got a girl after Sheldon Cooper!",5,Big Bang Theory,405,81
25016,Penny,19," And that's how a girl makes a scene. I'm sorry, sweetie. You're right. You deserve your weekend. Come on, Amy, let's go.",5,Big Bang Theory,121,22
25017,Amy,19, What about the Science Center?,5,Big Bang Theory,31,5
25018,Penny,19, I'll let you hold my hair while I throw up.,5,Big Bang Theory,44,10
25019,Amy,19, Rain check.,5,Big Bang Theory,12,2
25021,Howard,19, I'll miss you.,5,Big Bang Theory,15,3
25023,Howard,19, I'll miss you more.,5,Big Bang Theory,20,4
25025,Raj,19," Just leave! Okay, now. This is the way it's supposed to be. Men together, fighting the forces of evil.",5,Big Bang Theory,103,19
25027,Raj,19, I can't believe this is only 64 calories.,5,Big Bang Theory,42,8
25030,Howard,19," That's my ride, got to go. ",5,Big Bang Theory,28,6
25032,Penny,20," Oh my God, I love this chicken.",5,Big Bang Theory,32,7
25033,Sheldon,20," Oh, you know what they say, the best things in life are free.",5,Big Bang Theory,62,13
25034,Penny,20," Okay, you're right, I eat your food a lot. How about this, you can raid my fridge any time you want.",5,Big Bang Theory,101,21
25035,Sheldon,20," Oh, that's very kind of you. Next time I have a hankering to wash down a D cell battery with a jar of old pickle juice, I'll come a-knocking.",5,Big Bang Theory,142,29
25036,Howard,20," Hey, Raj, you didn't send your RSVP in. I'm supposed to ask you if you're bringing someone to the wedding.",5,Big Bang Theory,107,20
25037,Raj,20, I'll let you know.,5,Big Bang Theory,19,4
25038,Howard,20," Well, can you make it soon. There's a battle royale going on over the seating charts. In one corner, Bernadette's mom, and the other three, mine.",5,Big Bang Theory,146,26
25039,Sheldon,20," Yeah, I hate wedding receptions. I wish the bride and groom would take a cue from Bilbo Baggins, slip on the ring, disappear and everyone goes home.",5,Big Bang Theory,149,27
25040,Leonard,20," Mmm, you liked Professor Guyster's wedding.",5,Big Bang Theory,44,6
25041,Sheldon,20," They had a make your own sundae bar. Ooh, that was a night to remember. Do you know, on the one trip, I just had a bowl of nuts.",5,Big Bang Theory,129,29
25042,Howard,20," Anyway, you gotta let me know if you have a plus one, because if not my mom's trying to sneak in the doctor who sucked the fat out of her neck.",5,Big Bang Theory,144,31
25043,Raj,20," Alright, uh, fine, I'm coming and I'm bringing somebody. Uh, Koothrappali plus one.",5,Big Bang Theory,84,13
25044,Leonard,20, Who you bringing?,5,Big Bang Theory,18,3
25045,Raj,20, Who are you bringing?,5,Big Bang Theory,22,4
25046,Penny,20, He's bringing me. Who are you bringing?,5,Big Bang Theory,40,7
25047,Raj,20," Wow, what a bunch of Nosey O'Donnells.",5,Big Bang Theory,39,7
25048,Howard,20," Come on, who is it?",5,Big Bang Theory,20,5
25049,Raj,20, I'm not telling. I'm from Asia. I'm mysterious. Deal with it.,5,Big Bang Theory,62,11
25050,Sheldon,20," Howard, are you having a make your own sundae bar?",5,Big Bang Theory,51,10
25051,Howard,20," No, uh, I don't think so.",5,Big Bang Theory,26,6
25052,Sheldon,20," Well you should. 50% of marriages end in divorce, but 100% of make your own sundae bars end in happiness.",5,Big Bang Theory,106,20
25054,Raj,20," Hello Mummy, Daddy, how are you?",5,Big Bang Theory,33,6
25057,Raj,20," Listen, uh, there's something I want to talk to you about. I, I wasn't ready until now, but I think it's time.",5,Big Bang Theory,111,22
25060,Raj,20," No, I'm not gay. If anything, I'm metrosexual.",5,Big Bang Theory,47,8
25062,Raj,20, It means I like women as well as their skincare products.,5,Big Bang Theory,58,11
