index,character,episode,line,season,show,characters_spoken,words_spoken
2074,Rick,1," You have to turn them on, Morty! The shoes have to be turned on!",1,Rick and Morty,65,14
2076,Beth,1," I am not putting my father in a home! He just came back into my life, and you want to grab him and stuff him under a mattress like last month's Victoria's secret?",1,Rick and Morty,163,33
2077,Jerry,1," I told you I was ordering you something for Valentine's day. More importantly, your father is a horrible influence on our son.",1,Rick and Morty,127,22
2080,Beth,1," It's fine, Davin.",1,Rick and Morty,18,3
2083,Jerry,1," Since we're fighting, if you ever have an affair with that guy, I will come to the hotel room and blow my brains out all over your naked bodies.",1,Rick and Morty,145,29
2084,Beth,1," Look, I appreciate the stress you're under, but Morty was having trouble in school way before my dad moved in, and the only influence I can see Rick having is that, for the first time in his life, Morty has a friend.",1,Rick and Morty,217,42
2086,Beth,1,"  Well, maybe you're right.",1,Rick and Morty,27,4
2087,Beth,1," Uh, yeah, maybe I am. I'm my father's daughter. I'm smart. Why do you think I'm a heart surgeon?",1,Rick and Morty,97,19
2088,Jerry,1,"  Ahem, Horse heart surgeon.",1,Rick and Morty,28,4
2092,Rick,1," Morty, oh, you really d-did a number on  your legs right now. You know, you got to turn  the shoes on, Morty, for them to work. Yeah, look I turned mine on. I had no problem getting down here. It was a leisurely breeze.",1,Rick and Morty,220,44
2093,Morty,1," I'm in a lot of pain, Rick!",1,Rick and Morty,28,7
2094,Rick,1," Yeah, I can see that. But do you think you'll still be able to help me collect my seeds, Morty?",1,Rick and Morty,96,20
2095,Morty,1," Are you kidding me?! That's it, Rick! That's the last straw! I can't believe this! I'm sitting here with both of my legs broken, and you're still asking me about getting those seeds?! Ooh! Ow! Oh! Y-y-you're a monster. Y-you're like Hitler, but but even Hitler cared about Germany or something.",1,Rick and Morty,295,51
2096,Rick,1," Okay, hold on just a second, Morty.",1,Rick and Morty,36,7
2098,Morty,1, Ooh! Ohh! Ooh! Hnngh! Hoo! Ooh! Ohh! Aaaaagh! Oooooh!,1,Rick and Morty,54,9
2100,Morty,1," Ooh, Ohh, Ooh. Wow, Rick. That stuff just healed my broken legs instantly. I mean, I've never felt so good in my life. Thank you.",1,Rick and Morty,130,25
2101,Rick,1," Don't worry about it, Morty. Just come help me get these seeds, all right, buddy? Morty",1,Rick and Morty,88,16
2103,Rick,1," Not that you asked, Morty, but what just happened there is I went into a future dimension with such advanced medicine that they had broken-leg serum at every corner drugstore.  The stuff was all over the place, Morty.",1,Rick and Morty,218,38
2104,Morty,1," Wow, that's pretty crazy, Rick.",1,Rick and Morty,32,5
2105,Rick,1," There's just one problem, Morty one little hang-up. The dimension I visited was so advanced, that  they had also halted the aging process, and everyone there was young, Morty, and they had been forever. I was the only old person there, Morty.  It was like I was some sort of, you know, celebrity, walking around. I-I was fascinating to them. There were a lot of attractive women there, Morty, and they they they they all wanted time with me. I had a lot of fun with a lot of young ladies, but I spent so much time there, my interdimensional portal device it's got no charge left, Morty. It's got no charge left.",1,Rick and Morty,612,113
2106,Morty,1, What?!,1,Rick and Morty,7,1
2107,Rick,1," It's as good as garbage, Morty. It's not gonna work anymore, Morty.",1,Rick and Morty,68,12
2108,Morty,1," Oh, geez, Rick, that's not good. W-what are we gonna do? I-I have to be back at school right now. How are we gonna get back home?",1,Rick and Morty,130,27
2109,Rick,1," There's ways to get back home, Morty. It's just it's just gonna be a little bit of a hassle. We're gonna have to go through interdimensional customs, so you're gonna have to do me a real solid.",1,Rick and Morty,194,37
2110,Morty,1, Uh-oh.,1,Rick and Morty,7,1
2111,Rick,1," When we get to customs, I'm gonna need you to take these seeds into the bathroom, and I'm gonna need you to put them way up inside your butthole, Morty.",1,Rick and Morty,153,30
2112,Morty,1, In my butt?,1,Rick and Morty,12,3
2113,Rick,1," Put them way up inside there, as far as they can fit.",1,Rick and Morty,54,12
2114,Morty,1," Oh, geez, Rick. I really don't want to have to do that.",1,Rick and Morty,56,12
2115,Rick,1," Well, somebody's got to do it, Morty. Th-these seeds aren't gonna get through customs unless they're in someone's rectum, Morty",1,Rick and Morty,128,20
2116,Morty,1, Uuuh.,1,Rick and Morty,6,1
2117,Rick,1," And they'll fall right out of mine. I've done this too many times, Morty. I mean, you're young. Y-y-you've got your whole life ahead of you, and your anal cavity is still taut, yet malleable. You got to do it for grandpa, Morty. Y-you've got to put these seeds inside your butt.",1,Rick and Morty,279,52
2118,Morty,1, In my butt?,1,Rick and Morty,12,3
2119,Rick,1," Come on, Morty. Please, Morty. You have to do it, Morty.",1,Rick and Morty,57,11
2120,Morty,1," Oh, man.",1,Rick and Morty,9,2
2123,Beth,1, What? Why didn't you notify us?,1,Rick and Morty,32,6
2125,Jerry,1," Boom! Told you! In your face! He is ruining our child! Wait, what am I celebrating?",1,Rick and Morty,84,16
2128,Beth,1, Summer?,1,Rick and Morty,8,1
2129,Summer,1, What kind of God lets this happen?,1,Rick and Morty,35,7
2137,Rick,1," I don't like it here, Morty. I can't abide bureaucracy. I don't like being told where to go and what to do. I consider it a violation. Did you get those seeds all the way up your butt?",1,Rick and Morty,185,38
2138,Morty,1," Yeah, Rick. Let's just get this over with, okay? I mean, these things are pointy. They hurt.",1,Rick and Morty,93,17
2139,Rick,1," That means they're good ones. You're a good kid, Morty. Those mega seeds are super valuable to my work. You've been a huge help to me. I'm gonna be able to do a--all kind of things with them. It's gonna be great, Morty. A--all kinds of science.",1,Rick and Morty,245,47
2142,Rick,1, Why does he have to go over there?,1,Rick and Morty,35,8
2144,Rick,1, What new  what new machine?,1,Rick and Morty,28,5
2146,Rick,1," Run, Morty! Run!",1,Rick and Morty,17,3
2148,Morty,1, Aaaaaah!,1,Rick and Morty,9,1
2151,Morty,1, Ohhhhh!,1,Rick and Morty,8,1
2153,Morty,1, Ohhhhhh!,1,Rick and Morty,9,1
2155,Morty,1, Aaaaah!,1,Rick and Morty,8,1
2156,Rick,1, Don't think about it!,1,Rick and Morty,22,4
2158,Rick,1," Ooh! Oh, nice, Morty! The student becomes the teacher.",1,Rick and Morty,55,9
2160,Morty,1, Whoooooo!,1,Rick and Morty,10,1
2164,Rick,1," I need to type in the coordinates to our home world, Morty. Cover me.",1,Rick and Morty,70,14
2166,Morty,1," Oh, man. I mean, you know, I-I don't want to shoot nobody.",1,Rick and Morty,59,12
2167,Rick,1," They're just robots, Morty! It's okay to shoot them! They're robots!",1,Rick and Morty,69,11
2171,Morty,1," They're not robots, Rick!",1,Rick and Morty,26,4
2172,Rick,1," It's a figure of speech, Morty. They're bureaucrats. I don't respect them. Just keep shooting, Morty. You have no idea what prison is like here!",1,Rick and Morty,145,25
2174,Morty,1, Holy crap! This is insane!,1,Rick and Morty,27,5
2176,Rick,1," Come on, Morty! We got to get the hell out of here!",1,Rick and Morty,52,12
2179,Morty,1," Uh, yeah. Well, you know, my my Ferrari's in the shop.  Just kidding.",1,Rick and Morty,70,13
2181,Morty,1, Yeah.,1,Rick and Morty,6,1
2183,Rick,1," You can get his number later. Come on, Morty. We got to get out of here. You got to get those seeds out of your ass.",1,Rick and Morty,117,26
2185,Beth,1," Oh, look, honey. It's our son with Albert Ein-douche.",1,Rick and Morty,54,9
2186,Beth,1, What?,1,Rick and Morty,6,1
2187,Beth,1," I'm an angry father, not an improvisor.",1,Rick and Morty,40,7
2188,Rick,1," Oh, hi, Jerry.  Oh, my goodness, Morty! What are you doing out of class? We talked about this. Your your parents and I are very disappointed in in this behavior ... No? No takers?",1,Rick and Morty,180,34
2190,Rick,1, You guys should really not be touching that stuff. It's beyond your reasoning.,1,Rick and Morty,79,13
2191,Beth,1, You're beyond our reasoning!,1,Rick and Morty,29,4
2192,Rick,1, Takes one to know one.,1,Rick and Morty,23,5
2193,Beth,1," Dad, how could you make my son miss an entire semester of school? I mean, it's not like he's a hot girl. He can't just bail on his life and set up shop in someone else's.",1,Rick and Morty,171,36
2194,Rick,1, What what are you guys doing with my stuff?,1,Rick and Morty,44,9
2195,Beth,1, We're moving you to a nursing home.,1,Rick and Morty,36,7
2196,Rick,1," A nursing home? What are what are you, nuts? I'm a genius. I build robots for fun.",1,Rick and Morty,83,17
2197,Jerry,1," Well, now you can build baskets and watch Paul Newman movies on VHS and mentally scar the boy scouts every Christmas.",1,Rick and Morty,118,21
2198,Beth,1, What does that mean?,1,Rick and Morty,21,4
2199,Beth,1, It's personal.,1,Rick and Morty,15,2
2200,Morty,1," Dad, mom, come on. Rick just needed my help is all.",1,Rick and Morty,52,11
2201,Jerry,1," Morty, stay out of this. You are obviously not capable of judging these situations on your own.",1,Rick and Morty,96,17
2202,Rick,1, What are you trying to say about Morty? That he's stupid or something?,1,Rick and Morty,71,13
2203,Beth,1," Oh, don't high-road us, dad. You know fully well that Morty is the last child that needs to be missing classes.",1,Rick and Morty,112,21
2204,Rick,1, I-I-I don't know what you mean by that. Can can can you be a little bit more specific?,1,Rick and Morty,87,18
2205,Jerry,1," Oh, for crying out- he's got some kind of disability or something. Is that what you want us to say?",1,Rick and Morty,100,20
2206,Morty,1, I do?,1,Rick and Morty,6,2
2207,Jerry,1," Well, duh doy, son. Look, I love you, Morty, but we both know you're not as fast as the other kids, and if you want to compete in this world, you got to work twice as hard.",1,Rick and Morty,173,37
2208,Morty,1," Aw, geez, dad. Y-you know, that's a lot to drop on a kid all at once.",1,Rick and Morty,70,16
2209,Rick,1," Morty, t-tell your parents the square root of pi.",1,Rick and Morty,50,9
2210,Morty,1," Oh, come on, Rick. You know I can't.",1,Rick and Morty,37,8
2211,Rick,1," The square root of pi, Morty. Go!",1,Rick and Morty,34,7
2212,Morty,1, 1.77245385... Whoa!,1,Rick and Morty,20,2
2213,Beth,1, What the hell?,1,Rick and Morty,15,3
2214,Jerry,1, Holy crap. He's right.,1,Rick and Morty,23,4
2215,Rick,1," Morty, tell your parents the first law of Thermodynamics.",1,Rick and Morty,58,9
2216,Morty,1," ""The increment in the internal energy of a system is equal to the increment of heat supplied to the system."" Wow! I'm so smart!",1,Rick and Morty,128,24
2217,Jerry,1, But-,1,Rick and Morty,5,1
2218,Rick,1, I told the both of you school is stupid. It's not how you learn things. Morty's a gifted child. He has a special mind. That's why he's my little helper. He's like me. He's gonna be doing great science stuff later in his life. He's too smart for school. He needs to keep hanging out and helping me.,1,Rick and Morty,298,58
2219,Beth,1," Jerry, I don't want whatever's happening here to stop.",1,Rick and Morty,55,9
2220,Jerry,1," No, I-I understand. Uh, maybe we overreacted. But he has to keep going to school.",1,Rick and Morty,82,15
2221,Rick,1," Okay, Jerry. You drive a hard bargain, but what am I supposed to do? Say no? You you really wear the pants around here. I just want you to know, between us, from now on, it's gonna be clear communication.",1,Rick and Morty,205,40
2223,Summer,1, Frank Palicky was frozen to death today!,1,Rick and Morty,41,7
2224,Rick,1, No idea what you're talking about.,1,Rick and Morty,35,6
2226,Jerry,1," Okay. Well, uh, Morty, it's your bedtime in an hour. Don't stay up all night again. This is good, though. This can work. I think we can be a family and now, Beth, if you'll have me, I would love to have you.",1,Rick and Morty,208,43
2227,Beth,1, You know what? Okay.,1,Rick and Morty,21,4
2229,Morty,1," Holy cow, Rick. I didn't know hanging out with you was making me smarter.",1,Rick and Morty,74,14
2230,Rick,1," Full disclosure, Morty it's not. Temporary superintelligence is just a side effect of the mega seeds dissolving in your rectal cavity.",1,Rick and Morty,135,21
2231,Morty,1," Aw, man.",1,Rick and Morty,9,2
2232,Rick,1," Yeah, and once those seeds wear off, you're gonna lose most of your motor skills, and you're also gonna lose a significant amount of brain functionality for 72 hours, Morty. Starting right about now.",1,Rick and Morty,200,34
2233,Morty,1," Ohh, man.  Oh, geez! Ohh.",1,Rick and Morty,26,5
2235,Rick,1," I'm sorry, Morty. It's a bummer. In reality, you're as dumb as they come and I needed those seeds real bad, and I had to give them up just to get your parents off my back, so now we're gonna have to go get more",1,Rick and Morty,211,45
2236,Rick,1," And then we're gonna go on even more adventures after that, Morty and you're gonna keep your mouth shut about it, Morty, because the world is full of idiots that don't understand what's important, and they'll tear us apart, Morty but if you stick with me, I'm gonna accomplish great things, Morty, and you're gonna be part of them, and together, we're gonna run around, Morty. We're gonna do all kinds of wonderful things, Morty. Just you and me, Morty. The outside world is our enemy, Morty. We're the only friends we've got, Morty. It's just Rick and Morty. Rick and Morty and their adventures, Morty. Rick and Morty forever and forever. Morty's things. Me and Rick and Morty running around, and Rick and Morty time. All day long, forever. All a hundred days. Rick and Morty forever 100 times. Over and over, rickandmortyadventures.com. All 100 years. Every minute, rickandmorty.com.",1,Rick and Morty,886,150
2237,Rick,2,"Learning to fly this thing, Morty, it's gonna be really liberating. Y-Y-You're gonna be free to go on all kinds of errands for me.",2,Rick and Morty,130,24
2239,Morty,2,Cool.,2,Rick and Morty,5,1
2241,Rick,2,"*points out the window* See that planet right there? Don't fly too close to that planet. Someone'll come out and try to wash your windshield.  Hold on. *picks up* Yup. Yeah, I have it. Where do you wanna meet? Alright, cool. *hangs up* Alright Morty, lesson's over. We got some business to attend to a few lightminutes south of here.",2,Rick and Morty,333,60
2243,Jerry,2,"Oh, you still use •south' in space?",2,Rick and Morty,35,7
2245,Rick,2,"*startled* WHOA! Jesus, Jerry, what the hell are you doing here?!",2,Rick and Morty,65,11
2247,Jerry,2,What are you talking about? We agreed a boy's father should be present when he's learning to drive.,2,Rick and Morty,99,18
2249,Rick,2,"IguessI remember that. *rubs forehead* Wow. And you've just been back there this whole time? Amazing. Well we don't have time to take him to Earth, Morty. Head for 3124-917.",2,Rick and Morty,173,30
2251,Jerry,2,*chuckles* Cool! Looks like I'm comin' along for an adventure!,2,Rick and Morty,62,10
2253,Rick,2,Yep.,2,Rick and Morty,4,1
2257,Morty,2,This is where we're going?,2,Rick and Morty,26,5
2259,Rick,2,"Nope.  This is. You can park in a handicapped spot, Morty. Anything with less than eight limbs is considered disabled here.",2,Rick and Morty,123,21
2269,Jerry,2,Thank you! I'm Jerry. *extends hand*,2,Rick and Morty,36,6
2275,Jerry,2,"I'm travelling with my son and father-in-law. Uh, wait, are they coming?",2,Rick and Morty,72,12
2279,Jerry,2,What?,2,Rick and Morty,5,1
2287,Jerry,2,What the hell?,2,Rick and Morty,14,3
2293,Jerry,2,"I know, right?",2,Rick and Morty,14,3
2297,Morty,2,*looking at a pamphlet* Jerryboree? You created a daycare for my dad?,2,Rick and Morty,69,12
2299,Rick,2,"You kidding? IwishI had this idea. WellÄ I did have this idea, but I wish I was the version of me that owned it. That guy's rich.",2,Rick and Morty,129,27
2303,Rick,2,"*checks off –Stowaway” and –Annoying me”* Trust me Morty, I've heard stories from other Ricks. Jerrys don't tend to last five minutes off of Earth. This is a totally unregistered cross-temporal asteroid. Here they can romp and play with other Jerrys. It couldn't be safer.",2,Rick and Morty,272,45
2307,Rick,2,"Hey Morty, hang onto this. That number's your dad. If you lose it, we're not gonna be able to get him back.",2,Rick and Morty,107,22
2315,Rick,2,"Okay, wait here.",2,Rick and Morty,16,3
2317,Morty,2,I wanna come with.,2,Rick and Morty,18,4
2319,Rick,2,"Don't come with. It's boring, it's *burps* business stuff.",2,Rick and Morty,58,9
2321,Morty,2,"What kinda business do you do in a garage? You know, this seems a little shady.",2,Rick and Morty,79,16
2323,Rick,2,"Right, like nothing shady ever happened in a fully furnished office? You ever hear about Wall Street Morty? Y-You know what those guys do in thi'in their fancy board rooms? They take their balls, and they dip i'm in cocaine, and they wipe i'm all over each other. You know, Grandpa goes around, and he does his business in public because Grandpa isn't shady.",2,Rick and Morty,358,64
2327,Rick,2,"Ah, crap. *rolls down window* Hey, what's up?",2,Rick and Morty,45,8
2331,Rick,2,"CanÄ Can we pleaseÄ? This is mygrandson, Morty.",2,Rick and Morty,47,8
2335,Rick,2,"Ugh. *passes Krombopulos Michael a case containing the antimatter gun* Here, now go away.",2,Rick and Morty,89,14
2339,Rick,2,Y-Y-Y-You're gonna give him your card?!,2,Rick and Morty,39,6
2345,Morty,2,ÄYou sell weapons to killers for money?,2,Rick and Morty,39,7
2347,Rick,2,"UghÄ You've got what the intergalactic call a very planetary mindset, Morty. It's more complicated out here! These are Flurbos. Do you understand what two humans can accomplish with three thousand of these?",2,Rick and Morty,206,33
2349,Morty,2,"Uh, what?",2,Rick and Morty,9,2
2351,Rick,2,An entire afternoon atBlips and Chiiiitz!,2,Rick and Morty,41,6
2355,Rick,2,"Aw, this place is the best. It's got beer, games, prizes, and you can never tell what time it is.",2,Rick and Morty,97,20
2357,Morty,2,You sold a gun to a murderer so you could play video games?,2,Rick and Morty,59,13
2359,Rick,2,"Yeah, sure, if you spend all day shuffling words around you can make anything sound bad, Morty. *puts a helmet on Morty's head* Here, check this out.",2,Rick and Morty,149,27
2431,Morty,2,Whoa! What the hell?! Whai'Where am I?! What the hell?!,2,Rick and Morty,55,10
2433,Rick,2,"Fifty-five years. Not bad, Morty. You kinda wasted your thirties though with that whole birdwatching phase.",2,Rick and Morty,107,16
2435,Morty,2,"*looks around, grips his head* WÄ Where's my wife?",2,Rick and Morty,50,9
2437,Rick,2,"Morty. You were just playing a game. It's called Roy. Snap out of it, come on. *hands him his tickets*",2,Rick and Morty,102,20
2439,Morty,2,"I'm MortyÄ You're RickÄ Hey, you sold a gun to a guy that kills people!",2,Rick and Morty,71,15
2441,Rick,2,Lookit this. You beat cancer and then you went back to work at the carpet store? Boo.,2,Rick and Morty,85,17
2445,Morty,2,"Don't dodge the issue, Rick! Selling a gun to a hitman is the same as pulling the trigger!",2,Rick and Morty,90,18
2447,Rick,2,"It's also the same as doing nothing. If Krombopulos Michael wants someone dead, there's not a lot anybody can do to stop him. That's why he does it for a living? Now if you'll excuse me, it's time to thrash your Roy score. *puts on the helmet*",2,Rick and Morty,243,47
2449,Morty,2,"You could stop this killing from happening, Rick! You know, y-you did a bad thing selling that gun, but you could undo it if you wanted!",2,Rick and Morty,136,26
2451,Rick,2,"Uh-huh, yeah, that's the difference between you and me, Morty. I never go back to the carpet store.",2,Rick and Morty,99,18
2461,Jerry,2,"Hi, I'm sorry, I think there was a misunderstanding. I'm an adult and would like to go home, please.",2,Rick and Morty,100,19
2465,Jerry,2,*muttering to self* Unbelievable. *approaches the tube and starts climbing in*,2,Rick and Morty,78,11
2469,Jerry,2,"*indignantly* I know how to crawl in a tube. *to himself, while crawling* UghÄ Come onÄ This is harder than it looksÄ  Whoooooaaaa!",2,Rick and Morty,131,23
2475,Jerry,2,Come find me.,2,Rick and Morty,13,3
2481,Jerry,2,You guys are enjoying this? Don't you feel a littleÄ patronized?,2,Rick and Morty,64,11
2489,Jerry,2,Beeeth.,2,Rick and Morty,7,1
2491,Jerry,2,"Oh, come on, this is ridiculous!",2,Rick and Morty,32,6
2495,Jerry,2,AwÄ BethÄ,2,Rick and Morty,9,2
2505,Jerry,2,The factory tint setting is always too high! *climbs out of the ballpit and hurries after –Beth” with the other Jerrys*,2,Rick and Morty,119,21
2507,Jerry,2,Out of my way!,2,Rick and Morty,14,4
2525,Morty,2,"*dazed* All out of off-white PersiansÄ *gets out of the ship and realizes he killed Krombopulos Michael* Oh man, wha-wh-wh-what have I done?! *picks up KM's arm and the antimatter gun*",2,Rick and Morty,184,31
2529,Morty,2,You don't understand! This guy was gonna kill someone!,2,Rick and Morty,54,9
2535,Rick,2,"What are you doing Morty?! This is a Galactic Federation outpost! Look, I don't have time to tell you my entire backstory, but Grandpa and government don't get along!",2,Rick and Morty,166,29
2541,Rick,2,What?,2,Rick and Morty,5,1
2543,Morty,2,Huh?! Are you Krombopulos Michael's target? W-Wwwwhat's your name?,2,Rick and Morty,66,9
2547,Rick,2,"Oh, good job, Morty. Y-Y-Y-You killed my best customer but you saved a mind-reading fart!",2,Rick and Morty,89,15
2551,Rick,2,"Morty, don't do it.  MortyÄ  Morty, you idiot!",2,Rick and Morty,46,8
2553,Morty,2,"Oh crap, let's get you outta here!",2,Rick and Morty,34,7
2555,Rick,2,"We can't get him outta here. He's gaseous. He's not gonna make it through a portal, Morty.",2,Rick and Morty,90,17
2557,Morty,2,"*stomps past Rick* Well then I guess we're all getting in the car! Right, uhÄ",2,Rick and Morty,77,15
2561,Morty,2,No! Jus-j-j-just get in the car!,2,Rick and Morty,32,6
2565,Rick,2,"Morty, come on, I-I wanna go back to Blips and Chitz. I don't wanna deal with this!",2,Rick and Morty,83,17
2567,Morty,2,"Y-You've been clear on the fact that you don't wanna help, so just go away!",2,Rick and Morty,75,15
2573,Rick,2,Screw this. I'm out.,2,Rick and Morty,20,4
2577,Morty,2,"OoohÄ! Come on, come on!",2,Rick and Morty,24,5
2581,Morty,2,*still trying to start the car* Oh no no no!,2,Rick and Morty,44,10
2587,Rick,2,Stupid-ass fart-saving carpet-store motherfucker! *shoves Morty out of the driver's seat and takes the wheel* Move!,2,Rick and Morty,115,16
2591,Rick,2,"Wait, did you fuck with my seat settings?",2,Rick and Morty,41,8
2599,Morty,2,Rick!,2,Rick and Morty,5,1
2601,Rick,2,"Yeah, yeah. ",2,Rick and Morty,12,2
2609,Rick,2,"That's •cause my grandson drives like a male Obavradian. Yeah, I said it. Some stereotypes are based in fact.",2,Rick and Morty,109,19
2613,Rick,2,"*interrupts him* So I've heard. Just fix it. *to Morty* I don't think the Gromflomites can track us now, but it looks like we're gonna be here for awhile. *lowers voice* Or, ya know, if you still have that gun K. Michael dropped, we can finish the job and go home.",2,Rick and Morty,264,51
2617,Rick,2,I'm being polite.,2,Rick and Morty,17,3
2619,Morty,2,"Rick, we're taking him back where he belongs!",2,Rick and Morty,45,8
2621,Rick,2,"Yeah, where's that? Are you going on a quest to find he who smelt it?",2,Rick and Morty,69,15
2625,Rick,2,"Oh great, just a hop, skip, and an 800 lightyear jump!",2,Rick and Morty,54,11
2627,Morty,2,"You know, you can leave any time you want, Rick.",2,Rick and Morty,48,10
2629,Rick,2,"*walks away, muttering* Whatever you wanna do you little punk-ass little bitchÄ",2,Rick and Morty,79,12
2633,Morty,2,That's how things should be. It's how they could be.,2,Rick and Morty,52,10
2641,Rick,2,"*holding a golf club* Shut the fuck up about moonmen! This isn't a musical number. This is a fucking operation, we gotta be cool and fucking lay low!",2,Rick and Morty,149,28
2649,Jerry,2,Here comes another funnyÄ,2,Rick and Morty,25,4
2651,Jerry,2,"Hahaha! Oh, this place is great.",2,Rick and Morty,32,6
2653,Jerry,2,I almost wish I could stay longer than one day.,2,Rick and Morty,47,10
2655,Jerry,2,*suddenly serious* You just might.,2,Rick and Morty,34,5
2657,Jerry,2,W-What do you mean?,2,Rick and Morty,19,4
2663,Jerry,2,These are the Jerrys whose Ricks and Mortys never came back.  ÄThey live here now.,2,Rick and Morty,82,15
2665,Jerry,2,UuuumÄ,2,Rick and Morty,6,1
2673,Rick,2,Son of aÄ *approaches Fart* Why were the Gromflomites holding you prisoner? What the fuck is so valuable about you?,2,Rick and Morty,115,20
2677,Rick,2,"*picks up the gold* Ah, terrific. The fart that pooped gold. No wonder every cop in the system is lookin' for us! *pockets gold* Any species that gets a hold of this thing is gonna use it to take over the galaxy. Do you know how inconvenient that's gonna be to my work?",2,Rick and Morty,269,53
2681,Rick,2,Somebody dropped the dime on us. GearheadÄ *turns around*,2,Rick and Morty,57,9
2685,Rick,2,"Number One isme, asshole! You're supposed to be my friend!",2,Rick and Morty,58,10
2695,Rick,2,"Two things I wanna make clear to everybody in this room. Never betray me, and it's time to go.",2,Rick and Morty,94,19
2713,Rick,2,"Hey Morty, remember when you said selling a gun was as bad as pulling the trigger? How do you feel about all these people getting killed because of your choices?",2,Rick and Morty,161,30
2715,Morty,2,"I did the right thing, Rick!",2,Rick and Morty,28,6
2717,Rick,2,Tell that to Gearhead's gearsticles.,2,Rick and Morty,36,5
2719,Morty,2,You did that!,2,Rick and Morty,13,3
2721,Rick,2,"Wrong! I'd be playin' Roy right now. At a certain point, my hands are tied, Morty.",2,Rick and Morty,82,16
2727,Jerry,2,"*playing poker with other Jerrys, sighs* I can't believe Rick did this. This is the eighth to the last straw.",2,Rick and Morty,109,20
2731,Jerry,2,You know what? *throws down cards* Screw it! I have a better gamble for your guys. *leans forward* I say we escape.,2,Rick and Morty,115,22
2739,Jerry,2,"ButÄ If you can leave, then why are you still here?",2,Rick and Morty,51,11
2749,Jerry,2,I'm leaving.,2,Rick and Morty,12,2
2757,Rick,2,"Morty, take the wheel!",2,Rick and Morty,22,4
2761,Morty,2,"Whoa, whoa!",2,Rick and Morty,11,2
2763,Rick,2,Whoa!,2,Rick and Morty,5,1
2767,Rick,2,"Geez, dammit, Morty! Who taught you to fly this thing?! *laughs* Haha, I'm kidding, I know that's on me.",2,Rick and Morty,104,19
2769,Morty,2,"Um, Rick!",2,Rick and Morty,9,2
2773,Rick,2,"Shit. Well, I guess this is it.",2,Rick and Morty,31,7
2799,Rick,2,"Damn. Can't blame that on the dog. ÄTalk about silent but deadly. I-I've seen some nerve gas but ga- th-this gas got some nerve! Haha, you know what I'm sayin'?",2,Rick and Morty,160,30
2801,Morty,2,*not amused* Are you done?,2,Rick and Morty,26,5
2803,Rick,2,"I'll let you know, Morty. Gone with the wind, am I right? If you don't like that one, Morty, an alt on that one could be, likeÄif I said Gasablanca! ÄAlright, I'm done.  Let's get to the Promethean Nebula, so my grandson can finish savin' a life!",2,Rick and Morty,246,47
2811,Jerry,2,"UmÄ Earth, please?",2,Rick and Morty,18,3
2815,Jerry,2,UmÄ Is thisÄ Do I pay?,2,Rick and Morty,22,6
2819,Jerry,2,Sorry!,2,Rick and Morty,6,1
2825,Jerry,2,"Hmm. HmmÄ *hesitantly makes to pet the creature, but its face suddenly splays out in a tentacle formation* Agh! *runs away*",2,Rick and Morty,123,21
2831,Jerry,2,I don'tÄ,2,Rick and Morty,8,2
2835,Jerry,2,What do you want?,2,Rick and Morty,17,4
2841,Jerry,2,Oh! *looks at self and begins panicking* AhahaaaahhhhhÄ.,2,Rick and Morty,56,8
2845,Jerry,2,*wiping goo off himself* UhhhÄ HuhhhÄ.  Oooh! *runs away*,2,Rick and Morty,57,9
2855,Jerry,2,*single nod*,2,Rick and Morty,12,2
2859,Jerry,2,*suddenly less forlorn* Right? Who needs that?,2,Rick and Morty,46,7
2865,Jerry,2,UhÄ Who are you?,2,Rick and Morty,16,4
2869,Jerry,2,ÄGeezÄ,2,Rick and Morty,6,1
2873,Jerry,2,"Oh. Uh, well, is there an Aux input?",2,Rick and Morty,36,8
2887,Rick,2,"Fine. Morty, take your fart to his hole and say your goodbyes. I'm gonna find some fuel and take a biiiig fat Morty.  That's my new word for •shit' because of today's events.",2,Rick and Morty,174,33
2893,Morty,2,"I'm gonna miss you, um, Fart. I'm really sorry your name became Fart.",2,Rick and Morty,69,13
2897,Morty,2,*excited* Really?,2,Rick and Morty,17,2
2901,Morty,2,UmÄ CleansingÄ?,2,Rick and Morty,15,2
2905,Morty,2,*wipes his eyes* UmÄ Before you goÄ Could you sing aÄ C-Could you sing for me again?,2,Rick and Morty,84,17
2915,Morty,2,Goodbye.,2,Rick and Morty,8,1
2919,Rick,2,"So did you guys make out a little bit? Is he gonna send you a postcard?  Man, that guy hit the lottery when he crossed paths with you.",2,Rick and Morty,134,28
2923,Rick,2,"Morty, I know I picked on your core beliefs and decision making a lot today, but I am glad you insisted on gettin' that fart home. You know, at least all the death and destruction wasn't for nothin', you know? *notices Morty's detached, almost anguished expression* You miss your fart friend, huh? Well I've got a little surprise for you, buddy. While you were gone I found another wormhole with millions of beings just like him on the other side and they're all coming to visit.",2,Rick and Morty,479,86
2925,Morty,2,"*panicking* What?! Rick! No, you can't!",2,Rick and Morty,39,6
2927,Rick,2,"Too late, Morty. The hole's opening.",2,Rick and Morty,36,6
2929,Morty,2,"No, no, Rick! You don't understand!",2,Rick and Morty,35,6
2933,Rick,2,Th-there's a lot more where that came from too.,2,Rick and Morty,47,9
2939,Rick,2,Hey. *taps another Rick's arm* Hey bro. How many people was your Roy responsible for killing today?,2,Rick and Morty,99,17
