index,character,episode,line,season,show,characters_spoken,words_spoken
25737,Barney,24, Come off the bus from Iowa! How lucky that apprentice... dancer off the bus from Iowa... meeting... the producer of the Rockettes?,4,How I Met Your Mother,131,22
25739,Lily,24," Honey, you're there. You're really there.",4,How I Met Your Mother,42,6
25740,Barney,24," You can make us one of those rum and beer, that your father loves so much?",4,How I Met Your Mother,75,16
25742,Lily,24, Damn.,4,How I Met Your Mother,6,1
25743,Barney,24, What?,4,How I Met Your Mother,6,1
25744,Lily,24," Everyone always says, ""Do not tell Lily. Lily can not keep a secret. ""And, usually, they are right. But this time I kept the secret. And here you come with that crap and you force me to become the Lily will spill the beans!",4,How I Met Your Mother,224,44
25745,Barney,24, What song? There was a piece?,4,How I Met Your Mother,30,6
25746,Lily,24, There was a song.,4,How I Met Your Mother,18,4
25748,Barney,24, The costume is Robin. I know! Okay?,4,How I Met Your Mother,36,7
25749,Ted,24, I'm with you.,4,How I Met Your Mother,14,3
25750,Barney,24, Now. As I explained...,4,How I Met Your Mother,23,4
25751,Ted,24, What...,4,How I Met Your Mother,8,1
25753,Robin,24, sh1t.,4,How I Met Your Mother,6,1
25755,Lily,24, He said that? My God! What an incredible surprise!,4,How I Met Your Mother,51,9
25756,Robin,24, You know since when?,4,How I Met Your Mother,21,4
25758,Robin,24, And you've said anything since? Bravo.,4,How I Met Your Mother,39,6
25759,Marshall,24," Bravo, Lily. I mean, what a bomb. Who saw this coming?",4,How I Met Your Mother,55,11
25760,Robin,24, You know since when?,4,How I Met Your Mother,21,4
25761,Marshall,24, 7 months and 29 days.,4,How I Met Your Mother,22,5
25762,Robin,24, I will do what?,4,How I Met Your Mother,16,4
25763,Lily,24, I know. Are you gonna do?,4,How I Met Your Mother,26,6
25764,Robin,24, I'll marry Barney in a large church. We'll move to New Hampshire and open cottages.,4,How I Met Your Mother,84,15
25765,Marshall,24, Really?,4,How I Met Your Mother,8,1
25766,Robin,24, No! This is Barney. I mean... This is Barney. But it's Barney. I have to say no.,4,How I Met Your Mother,81,17
25767,Lily,24," Boy, you're going to break her... The thing that this black mud pump through his veins.",4,How I Met Your Mother,88,16
25768,Robin,24," You're right. For the first time he likes a girl, she pushes him away? And not just any girl. It's going to destroy it.",4,How I Met Your Mother,120,24
25769,Marshall,24," OK, first... Second, there is a trick you can try. It's risky, but it can pay off. Lack of anything better, I'll call it... The Mosby.",4,How I Met Your Mother,135,26
25770,Robin,24, The Mosby?,4,How I Met Your Mother,11,2
25771,Lily,24," No, she can not mosbyser.",4,How I Met Your Mother,26,5
25772,Marshall,24, It could squarely mosbyser.,4,How I Met Your Mother,28,4
25773,Robin,24, What is the Mosby?,4,How I Met Your Mother,19,4
25774,Marshall,24," Do you remember your first time with Ted? You wanted to get on the train Ted, visit his yard.",4,How I Met Your Mother,94,19
25775,Robin,24, I was ready to jump the turnstile.,4,How I Met Your Mother,35,7
25776,Marshall,24, What changed everything?,4,How I Met Your Mother,25,3
25778,Ted,24, I think I love you.,4,How I Met Your Mother,20,5
25779,Robin,24, What?,4,How I Met Your Mother,6,1
25780,Robin,24, The Mosby! It's great! And... excuse me.,4,How I Met Your Mother,41,7
25781,Marshall,24," You're really pretty, but abnormally high and you will not believe in ghosts.",4,How I Met Your Mother,78,13
25783,Barney,24," So... when she said love me, she meant... otherwise.",4,How I Met Your Mother,53,9
25784,Lily,24, That's it. It worked well. You are back to normal.,4,How I Met Your Mother,51,10
25785,Barney,24, Yes. It's true. And it's great. It's great.  So Robin does not like me.,4,How I Met Your Mother,72,14
25786,Lily,24, No.,4,How I Met Your Mother,4,1
25787,Barney,24, Why?,4,How I Met Your Mother,5,1
25790,Ted,24, Mr. Goat?  M. The goat? Enough.  Crazy Goat. I do not understand your fascination with this mop. It should be normal with a brain the size of a...,4,How I Met Your Mother,147,28
25793,Lily,24," Marshall, you can pick up Ted?",4,How I Met Your Mother,31,6
25794,Marshall,24," I was about to jump. You've not heard saying ""OK"" loop?",4,How I Met Your Mother,56,11
25795,Lily,24, I'm sorry. Go ahead and jump.,4,How I Met Your Mother,30,6
25796,Marshall,24," It's good. Sorry, everyone. Lily does not want me jumping.  Thank God.",4,How I Met Your Mother,71,12
25798,Ted,24, The hospital!,4,How I Met Your Mother,14,2
25800,Lily,24, What has happened?,4,How I Met Your Mother,19,3
25801,Ted,24, It happened... you left a wild animal in our apartment. I've been attacked.,4,How I Met Your Mother,76,13
25802,Lily,24, This is the sweetest and adorable goat in the world.,4,How I Met Your Mother,53,10
25803,Ted,24," ""The sweetest and adorable goat in the world""?",4,How I Met Your Mother,47,8
25804,Ted,24," I lacked sleep, it was certainly not like that, but that's how I remember it.",4,How I Met Your Mother,78,15
25809,Ted,24, It's the goat jumped on me! Can I go?,4,How I Met Your Mother,38,9
25811,Ted,24," Great, I'm late for my presentation. Thank you, Mr. Goat.",4,How I Met Your Mother,58,10
25812,Lily,24, Mr. Goat? It's a girl. Her name is Missy.,4,How I Met Your Mother,42,9
25813,Marshall,24, You got beat by a girl.,4,How I Met Your Mother,24,6
25815,Barney,24, So... You're in love with me?,4,How I Met Your Mother,30,6
25816,Robin,24, What? Yes. Much.,4,How I Met Your Mother,17,3
25817,Barney,24, You can stop. Lily told me everything.,4,How I Met Your Mother,39,7
25818,Robin,24," Damn, Lily!",4,How I Met Your Mother,12,2
25819,Barney,24, I can not believe it.,4,How I Met Your Mother,22,5
25820,Robin,24," It's just... You mean to me, Barney. And... This kind of stuff, the emotional side. This is not your type. I thought you avoid that.",4,How I Met Your Mother,133,25
25821,Barney,24," Maybe I will not avoid it. I am perhaps. I have not wanted for a long time. But with you, it does not look so...difficult. I know not. I thought... you felt the same.",4,How I Met Your Mother,167,34
25822,Robin,24," Maybe. I know not. I am not good to face the feelings.There is clearly something... between us. Maybe my head said, ""stifles it in the bud"" because my heart said... something else. Listen... I feel for you. Maybe even that I love you.",4,How I Met Your Mother,235,43
25823,Barney,24," It's going pretty fast, do not you think?",4,How I Met Your Mother,42,8
25824,Robin,24, What?,4,How I Met Your Mother,6,1
25825,Barney,24, We're good friends. Why risk everything? Friends?,4,How I Met Your Mother,50,7
25826,Robin,24, Friends.,4,How I Met Your Mother,9,1
25827,Barney,24, My God. You just do it again. You've mosbysí©!,4,How I Met Your Mother,47,9
25828,Robin,24, But no.,4,How I Met Your Mother,8,2
25829,Barney,24," But if, little flirtatious.",4,How I Met Your Mother,28,4
25830,Robin,24, You're right. I've just mosbyser.,4,How I Met Your Mother,34,5
25831,Barney,24, Why are you scared to try?,4,How I Met Your Mother,27,6
25832,Robin,24, Because I'm afraid of how I could love you.,4,How I Met Your Mother,44,9
25833,Barney,24, Bad idea.,4,How I Met Your Mother,10,2
25834,Robin,24, You're right. There must be a mistake.,4,How I Met Your Mother,39,7
25835,Barney,24, No.,4,How I Met Your Mother,4,1
25836,Robin,24, I love you.,4,How I Met Your Mother,12,3
25837,Barney,24, Friends.,4,How I Met Your Mother,9,1
25838,Robin,24," Friends, then.",4,How I Met Your Mother,15,2
25839,Barney,24, I love you.,4,How I Met Your Mother,12,3
25840,Robin,24, Let's get married.,4,How I Met Your Mother,19,3
25841,Barney,24," No, you're smothering me.",4,How I Met Your Mother,26,4
25842,Robin,24," OK, forget it.",4,How I Met Your Mother,15,3
25844,Barney,24, You know what? We'll see later.,4,How I Met Your Mother,32,6
25845,Robin,24," Yeah, let's go.",4,How I Met Your Mother,16,3
25847,Ted,24," It was a long and crazy night, but in the morning, against all odds, I made my presentation.",4,How I Met Your Mother,93,18
25848,Ted,24," There he is, gentlemen. Rib Town. Is it not? Is it not?",4,How I Met Your Mother,56,12
25850,Ted,24, What?,4,How I Met Your Mother,6,1
25852,Ted,24, Sven...,4,How I Met Your Mother,8,1
25854,Marshall,24," I'll tell you, I will eat more chops.",4,How I Met Your Mother,38,8
25855,Barney,24," Yeah, right.",4,How I Met Your Mother,13,2
25856,Marshall,24, I will not eat.. never... chops! Before Ted!,4,How I Met Your Mother,45,8
25857,Ted,24, It's a disaster. How I will recover?,4,How I Met Your Mother,37,7
25858,Lily,24," OK, I'm just asking. You really want to recover?",4,How I Met Your Mother,49,9
25859,Ted,24, What does that mean?,4,How I Met Your Mother,21,4
25860,Lily,24," Architecture is killing you and it kills us to see her kill you.You're like the goat with the mop. You want it so much, and whenever the world try to get the resume, it hooks you. But you know what? This is only a wimp. Why do you want?",4,How I Met Your Mother,237,49
25861,Ted,24, Because I have to be an architect. This is... That's the plan.,4,How I Met Your Mother,63,12
25862,Lily,24," In the crapper, the plan. I wanted to be a famous artist.Marshall wanted to be environmental lawyer. Robin wanted to be a TV reporter.",4,How I Met Your Mother,135,24
25863,Robin,24, I am a TV reporter. I am on the air at 4am.,4,How I Met Your Mother,44,12
25864,Lily,24, It continues? Bravo.,4,How I Met Your Mother,21,3
25865,Robin,24," What someone looks, please.",4,How I Met Your Mother,28,4
25866,Lily,24, Barney wanted to be a violinist. Need not tell me. You can not draw your life as a building. It does not work like that. You must live it and draw it to itself.,4,How I Met Your Mother,161,34
25867,Ted,24," So what, I should do anything?",4,How I Met Your Mother,31,6
25868,Lily,24, Look what the world tells you to do and took the leap.,4,How I Met Your Mother,55,12
25869,Marshall,24," You're right. You're completely right. I love you, Lily.",4,How I Met Your Mother,57,9
25870,Lily,24, A metaphorical leap. A metaphorical leap!,4,How I Met Your Mother,42,6
25873,Marshall,24, I did it!,4,How I Met Your Mother,10,3
25874,Lily,24," Honey, you did it!",4,How I Met Your Mother,19,4
25875,Marshall,24, I can do anything!,4,How I Met Your Mother,19,4
25876,Lily,24, It's true!,4,How I Met Your Mother,11,2
25877,Marshall,24, I bought a motorcycle!,4,How I Met Your Mother,23,4
25878,Lily,24," No, not at all!",4,How I Met Your Mother,16,4
25879,Marshall,24," OK, sorry. Come on, guys.",4,How I Met Your Mother,26,5
25881,Ted,24," This is the year that I was left at the altar. The year I was a bartender tared Knocked The year I got fired. The year I got beat by a goat. A girl goat, and more. Yet it was the best year of my life. Because if this had not happened, I never had the best job of my life. But most importantly, I would not have met your mother, because as you know... It was in this class.Of course, this story is just beginning.",4,How I Met Your Mother,413,86
25883,Ted,1," Kids, on my first day as a college professor, there were two things I didn't know that I wish did. The first thing was that your mother was in that classroom.",5,How I Met Your Mother,159,31
25885,Ted,1," The second thing? Well, to explain that we have to go back to the beginning of the summer.",5,How I Met Your Mother,91,18
25887,Ted,1," When, after a year of wrestling with their feelings for each other, Barney and Robin finally, well...",5,How I Met Your Mother,102,17
25891,Lily,1, Whoo!!!,5,How I Met Your Mother,8,1
25892,Robin,1," Lily! All we need is your indoor ""whoo.""",5,How I Met Your Mother,41,8
25893,Lily,1," Sorry.  Whoo! It's just they kissed! They're finally a couple. Oh, my God, you guys! This is our first double date! First of millions! What if our kids get married?! Oh I love this!",5,How I Met Your Mother,182,34
25894,Barney,1," Yeah, Lily, listen.",5,How I Met Your Mother,20,3
25895,Robin,1, Barney's awesome.,5,How I Met Your Mother,18,2
25896,Barney,1," Robin's more than just awe-""some."" She's awe-""quite a bit."" She's awe-""a whole darn lot.""",5,How I Met Your Mother,90,14
25897,Lily,1," Wait, what are you saying?",5,How I Met Your Mother,27,5
25898,Robin,1, We're just not feeling it right now. But we'll totally still be friends.,5,How I Met Your Mother,73,13
25899,Barney,1, Oh yeah.,5,How I Met Your Mother,9,2
25900,Lily,1, Is it something I did?,5,How I Met Your Mother,23,5
25901,Robin,1," Oh no, no, no. God, no. Lily, it's not you. It's us.",5,How I Met Your Mother,53,12
25902,Barney,1," Yeah, It's us. You understand, right?",5,How I Met Your Mother,38,6
25903,Lily,1," Sure, of course. As long as you're happy, I'm happy.",5,How I Met Your Mother,53,10
25907,Lily,1, We were gonna take cooking lessons together and we were gonna go on camping trips together and then we were gonna sit around telling funny stories about our cooking lessons and our camping trips.,5,How I Met Your Mother,196,34
25908,Marshall,1,  I know. I Know. So... has the boat sailed on s*x tonight or...,5,How I Met Your Mother,64,13
25910,Ted,1," After that, the summer went by way too fast. Until all of a sudden, it was the Friday before my first day as a college professor.",5,How I Met Your Mother,130,26
25913,Ted,1, Wow! What's this?,5,How I Met Your Mother,18,3
25914,Marshall,1, It's just a little something that we got for you that used to belong to my favourite professor of all time.,5,How I Met Your Mother,108,21
25916,Ted,1, A fedora!  I'm Indiana Jones! I'm Indiana Jones!!,5,How I Met Your Mother,50,8
25917,Barney,1," That, my friend, is the Dominator 8000, the best bullwhip on the market, according to my whip guy. Yeah, I have a whip guy.",5,How I Met Your Mother,124,24
25918,Ted,1, You know what we should do? We should...,5,How I Met Your Mother,41,8
25919,Marshall,1," Finish our drinks, go out in the alley, and whip stuff.",5,How I Met Your Mother,56,11
25920,Ted,1, God... you just get me.,5,How I Met Your Mother,24,5
25921,Robin,1," OK, I should get going. I got a date.",5,How I Met Your Mother,38,9
25922,Barney,1, You're still seeing that guy?,5,How I Met Your Mother,30,5
25923,Robin,1," Even better, seeing him naked.",5,How I Met Your Mother,31,5
25925,Barney,1," I should go, too. I hooked up with this Chinese girl last night and I don't know, it's weird. I already feel like seconds.",5,How I Met Your Mother,123,24
25929,Marshall,1," OK Ted, You got first whip!",5,How I Met Your Mother,28,6
25930,Ted,1," All right.  Hey, dummy . What did tell you about smoking in here?",5,How I Met Your Mother,66,13
25931,Marshall,1," Make him whip the habit! I'so excited about this whip! I got whip fever! Just whip him, Ted! Don't even aim! Just whip him!",5,How I Met Your Mother,124,24
25935,Ted,1, I'm so sorry.,5,How I Met Your Mother,14,3
25936,Marshall,1," It's just the whip's not a toy. There's such a thing as common sense, you know.",5,How I Met Your Mother,80,16
25937,Ted,1, You can whip me if you want.,5,How I Met Your Mother,29,7
25938,Marshall,1," I will, some other time.",5,How I Met Your Mother,25,5
25940,Lily,1, Whoo!!!!!!,5,How I Met Your Mother,11,1
25943,Lily,1," So, how long has this been going on?",5,How I Met Your Mother,37,8
25944,Barney,1, All summer.,5,How I Met Your Mother,12,2
25945,Lily,1, I knew it! I knew it! I knew it! You guys are boyfriend and girlfriend.,5,How I Met Your Mother,72,15
25947,Barney,1, Girlfriend?,5,How I Met Your Mother,12,1
25948,Robin,1," Slow your roll there, Lilypad.",5,How I Met Your Mother,31,5
25949,Barney,1," Yeah, yeah.",5,How I Met Your Mother,12,2
25950,Lily,1, You've been together all summer. I don't get it.,5,How I Met Your Mother,49,9
25951,Robin,1," Ok, It's like this. After we kissed, we sat down to have the talk.",5,How I Met Your Mother,67,14
25953,Robin,1, We should figure out what this is.,5,How I Met Your Mother,35,7
25954,Barney,1," Yes, we should. Or. Or...",5,How I Met Your Mother,26,5
25957,Robin,1," Okay, now, we have to figure this out.",5,How I Met Your Mother,39,8
25958,Barney,1," Yes, we do. Or. Or...",5,How I Met Your Mother,22,5
25961,Robin,1, We kept trying to have the talk and then we realized we hate the talk.,5,How I Met Your Mother,71,15
25962,Barney,1," Yeah, the talk sucks. You have to, like, talk. And be all, ""I don't know.",5,How I Met Your Mother,74,15
25964,Lily,1," You needs it. Guys, you can't just keep hooking up and not at least try and figure out what you mean to each other.",5,How I Met Your Mother,116,24
25965,Robin,1," Yeah, we knew you would say that. That's why we kept it a secret.",5,How I Met Your Mother,66,14
25966,Barney,1," Well, that and the fact that elaborate lies really turn us on.",5,How I Met Your Mother,63,12
25967,Lily,1," No, no, no . You need to define the relationship. You ne to have the talk.",5,How I Met Your Mother,75,16
25968,Barney,1, Or. Or...,5,How I Met Your Mother,10,2
25972,Ted,1," I know what you're all thinking. Who's this cool peer of mine up in front the class?"" I know the board says ""Professor Mosby,"" but to you I'm Ted.",5,How I Met Your Mother,147,29
25974,Ted,1, Question. Awesome. Hit it.,5,How I Met Your Mother,27,4
25978,Ted,1, They're at home. I...,5,How I Met Your Mother,22,4
25983,Ted,1," Oh, God.",5,How I Met Your Mother,9,2
25985,Ted,1," Barney, it was awful. I was teaching...",5,How I Met Your Mother,40,7
25986,Barney,1," Ted, now's not a good time. Where do you keep your condoms?",5,How I Met Your Mother,60,12
25989,Ted,1, I am freaking out. I don't think I can do this.,5,How I Met Your Mother,48,11
25990,Barney,1," Okay, look, mistake number 1 was taking that girl's question. You don't take questions on the first day. It shows weakness. Mistake number 2 was you should've hit that. Dude, your pants were already off, you had a classroom full of people to cheer you on, and you can't knock her up 'cause it's a dream. Class dismissed.",5,How I Met Your Mother,321,58
25991,Marshall,1," Mistake number 3, dude, where was the hat? Cause if you're not going to wear it, I'm taking it back.",5,How I Met Your Mother,101,20
25992,Lily,1," I think what Barney's saying is that definitions are important. You're their teacher, not their friend.",5,How I Met Your Mother,104,16
25993,Barney,1, Exactly.,5,How I Met Your Mother,9,1
25994,Lily,1," If people don't know their place, nobody's happy.",5,How I Met Your Mother,50,8
25995,Barney,1, Amen.,5,How I Met Your Mother,6,1
25996,Lily,1, You have to make things clear.,5,How I Met Your Mother,31,6
25997,Barney,1, Run tell that.,5,How I Met Your Mother,15,3
25998,Lily,1, Define the relationship.,5,How I Met Your Mother,25,3
25999,Barney,1," Yes! No! Lily, private convo time.",5,How I Met Your Mother,35,6
26001,Barney,1," Lily, can't you just let us be happy?",5,How I Met Your Mother,38,8
26002,Lily,1, You're not happy. You just think you're happy because you feel happy.,5,How I Met Your Mother,70,12
26003,Barney,1, And that's not happy?,5,How I Met Your Mother,22,4
26004,Lily,1, Of course not. You and Robin need to have the talk.,5,How I Met Your Mother,52,11
26005,Barney,1, Why? Give me one good reason.,5,How I Met Your Mother,30,6
26006,Lily,1, I'll give you 20...,5,How I Met Your Mother,20,4
26007,Barney,1," Waow, You can't even think of one. Headlights. Dear. Lily, for the last time, things with me and Robin are as good as they can possibly be. Oh, hey, look, Brad's here.",5,How I Met Your Mother,168,32
26009,Robin,1," Euh, oh, hum, heu...",5,How I Met Your Mother,21,4
26012,Robin,1," Come on, Brad, that's... Wow, There's really six of them. But, I can't.",5,How I Met Your Mother,72,13
26014,Robin,1," No. No, no boyfriend.",5,How I Met Your Mother,22,4
26018,Barney,1, Hey Brad.,5,How I Met Your Mother,10,2
26019,Lily,1, I just thought of a reason.,5,How I Met Your Mother,28,6
26021,Ted,1," The next night, Robin and Brad went to a hockey game.",5,How I Met Your Mother,54,11
26023,Robin,1, You're probably wondering why I've been quiet all night.,5,How I Met Your Mother,57,9
26025,Robin,1," Damn it, Hordichuk! You miss another gimme like that, I'm gonna come down there and put a slapper right up your beerhole! Come on!",5,How I Met Your Mother,131,24
26028,Robin,1," The truth is, I feel kind of weird being out with you.",5,How I Met Your Mother,55,12
26030,Robin,1, What?,5,How I Met Your Mother,6,1
26032,Robin,1," No, Brad, no, it's...",5,How I Met Your Mother,22,4
26034,Robin,1," God, no... Brad, no... This is about me and Barney.",5,How I Met Your Mother,52,10
26036,Robin,1," Well, we don't know what we are. I mean, my heart says ""leap into it."" My brain says ""it's a bad idea.""",5,How I Met Your Mother,104,22
26040,Barney,1, We're not gonna have the talk.,5,How I Met Your Mother,31,6
26041,Marshall,1," Would you just have the talk, okay? It's a five-minute conversation, and then you get to have s*x afterwards. It's great! Back me up, Ted.",5,How I Met Your Mother,139,25
26042,Ted,1, I don't think the talk is necessary.,5,How I Met Your Mother,37,7
26043,Marshall,1, What?!,5,How I Met Your Mother,7,1
26044,Barney,1," Thank you, Ted.",5,How I Met Your Mother,16,3
26045,Ted,1, Because Robin is already his girlfriend.,5,How I Met Your Mother,41,6
26046,Barney,1, What?!,5,How I Met Your Mother,7,1
26047,Ted,1," MacLaren's Bar, four years ago...",5,How I Met Your Mother,34,5
26049,Barney,1," How do you keep a girl from becoming your girlfriend? Simple, the rules for girls are the same as the rules for gremlins.",5,How I Met Your Mother,122,23
26050,Ted,1," ""Gremlins""?",5,How I Met Your Mother,12,1
26051,Barney,1," Gremlins. Rule number 1. Never get them wet. In otherords, don't let her take a shower at your place. Number 2. Keep them away from sunlight. I.E. Don't ever see them",5,How I Met Your Mother,167,31
26053,Ted,1, What about brunch? Is brunch cool?,5,How I Met Your Mother,35,6
26054,Barney,1," No, Ted. Brunch is not cool.",5,How I Met Your Mother,29,6
26055,Ted,1," OK, new topic. How do I pick a tie?",5,How I Met Your Mother,36,9
26056,Barney,1, Simple. Remember in the movie Predator...,5,How I Met Your Mother,42,6
26058,Barney,1, I've done all three of those things with Robin. Is she my girlfriend?,5,How I Met Your Mother,70,13
26059,Marshall,1," Just once, I wish you guys would call me on Tuxedo Night.",5,How I Met Your Mother,58,12
26066,Robin,1, Why not? Lay it on me.,5,How I Met Your Mother,23,6
26068,Barney,1, Hey Brad!,5,How I Met Your Mother,10,2
26070,Barney,1," Brad, we can't fight like this all night! We both got some good shots in. Let's call a truce!",5,How I Met Your Mother,94,19
26072,Barney,1," Wow, wow, wow, Girlfriend? Hey, come on.",5,How I Met Your Mother,41,7
26073,Robin,1, That's putting it a bit strongly.,5,How I Met Your Mother,34,6
26074,Barney,1, A bit strongly. She's not my girlfriend.,5,How I Met Your Mother,41,7
26075,Robin,1," A gifriend's a bit much, Brad, okay?",5,How I Met Your Mother,37,7
26078,Lily,1," Okay, seriously. We're at the point of physical violence. Now, will you please have the talk?",5,How I Met Your Mother,94,16
26079,Barney,1, Because of that? Come on. That's my thing. I'm always punching guys. Girls... I'll punch a baby. I don't care.,5,How I Met Your Mother,111,20
26081,Ted,1," Finally, my first class had arrived. For real this time. I knew I had to make",5,How I Met Your Mother,78,16
26085,Ted,1,"  Wait. Does professor have one ""F"" or two? Oh, my God... Oh, my God! Professor. Pro-fess-or. They're all staring at me. I don't know. Just do something! Two ""F's"". That looks right. I think that's right.",5,How I Met Your Mother,204,36
26089,Barney,1," Hey, sorry I went little too far last night.",5,How I Met Your Mother,45,9
26090,Robin,1," We've been over this. Unless I say ""flugelhorn"" you haven't gone too far.",5,How I Met Your Mother,74,13
26091,Barney,1," No, I meant punching Brad.",5,How I Met Your Mother,27,5
26092,Robin,1," Right. Look, don't even worry about it. It's...",5,How I Met Your Mother,48,8
26094,Robin,1," God. The doorknob's broken off. We're locked in here. Did, did you do this?",5,How I Met Your Mother,76,14
26095,Barney,1, No.,5,How I Met Your Mother,4,1
26096,Robin,1, Flugelhorn. Did you do this?,5,How I Met Your Mother,29,5
26097,Robin,1,"  Ted, are you out there?",5,How I Met Your Mother,25,5
26098,Lily,1,"  Ted's not here, Robin.",5,How I Met Your Mother,24,4
26099,Robin,1," Lily, let us out of here.",5,How I Met Your Mother,26,6
26100,Lily,1, I'd be glad to. Just as soon as you and Barney have the talk.,5,How I Met Your Mother,62,14
26101,Robin,1, Lily! Come on. Let us out!,5,How I Met Your Mother,27,6
26102,Lily,1," No. Sit down, define the relationship, write down that definition on a piece of paper, slip it under the door, and if I like what I read, you can go.",5,How I Met Your Mother,150,30
26103,Barney,1, We are not having the talk!,5,How I Met Your Mother,28,6
26104,Lily,1, Then you'll die in there.,5,How I Met Your Mother,26,5
26105,Robin,1," You're gonna lock us in here? Well, guess what? Maybe we'll spend the whole day having s*x!",5,How I Met Your Mother,92,17
26106,Lily,1," Well, guess what? I broughtMarshall with me, so maybe we'll do the same.",5,How I Met Your Mother,73,13
26107,Marshall,1," Hey, guys.",5,How I Met Your Mother,11,2
26110,Ted,1, I still hadn't decided what kind of professor I wanted to be...authoritative or cool guy. I thought I would decide in the moment. And I did. About 20 times.,5,How I Met Your Mother,157,29
26111,Ted,1," Good morning. 'Sup, dudes? Silence! This is Architecture 101. I am Professor Mosby. But you can call me Ted. Professor Mosby. T-Dawg. Do not call me T-Dawg.",5,How I Met Your Mother,157,27
26114,Barney,1," Never take questions on the first day. It shows weakness. Also, don't look right here . Okay, good luck. Byesies.",5,How I Met Your Mother,114,20
26116,Ted,1," This was it, my crossroads moment. What kind of professor was I gonna be. I had to decide.",5,How I Met Your Mother,91,18
26117,Ted,1, Please save all your questions until the end of the lecture. Thank you! Now...,5,How I Met Your Mother,79,14
26118,Ted,1," Professor Mosby had arrived. Of course, if I had taken",5,How I Met Your Mother,55,10
26121,Ted,1," Yes, I was in the wrong classroom. And thus began the most humiliating seven minutes of my life.",5,How I Met Your Mother,97,18
26122,Ted,1, Here's your think-about-it for the day. Every single person in this room... is already an architect.,5,How I Met Your Mother,101,16
26127,Marshall,1, ,5,How I Met Your Mother,1,0
26128,Lily,1, Just hanging out? Not good enough.,5,How I Met Your Mother,35,6
26129,Marshall,1,  Not good enough!,5,How I Met Your Mother,18,3
26132,Ted,1, Can anyone here tell me what this class is really all about?,5,How I Met Your Mother,61,12
26135,Ted,1," Don't laugh. He's not... He's not entirely wrong. An architect must be economical in his use of space, so... well done. Looks like someone's building towards an A.",5,How I Met Your Mother,164,28
26138,Marshall,1,"  ""We're seeing where things are going.""",5,How I Met Your Mother,40,6
26139,Lily,1, I'll tell you where things aren't doing... out of that bedroom. Not good enough.,5,How I Met Your Mother,81,14
26140,Marshall,1,  Not good enough!,5,How I Met Your Mother,18,3
26143,Ted,1,  You... Why do you want to be an architect?,5,How I Met Your Mother,44,9
26145,Ted,1," Yes, exactly. It's not something you want to be. It's something you need to be. You don't have a choice, right? None of you has a choice.",5,How I Met Your Mother,138,27
26147,Ted,1, No questions!,5,How I Met Your Mother,14,2
26150,Marshall,1,"  ""We're Barnman and Robin.""  Come on, you got to admit, that's kind of fun, Lily.",5,How I Met Your Mother,82,15
26151,Lily,1, Not... good enough.,5,How I Met Your Mother,20,3
26152,Marshall,1,  Not good enough!,5,How I Met Your Mother,18,3
26155,Ted,1," So if any of you have even the slightest inclination to do anything with your life other than become an architect, you're wasting my time and yours. There's the door... You can go. I'm serious. Get out, now.",5,How I Met Your Mother,208,38
26157,Ted,1, Wait... Don't... all leave! Architecture's fun! Look! I brought a hacky sack!,5,How I Met Your Mother,78,12
26159,Ted,1," Sorry, sir. This is... Architecture 101. Who invited their dad, right?",5,How I Met Your Mother,71,11
26161,Ted,1," Euh, yeah, but, I'm sure 200 architecture students and their professor all got the room wrong.",5,How I Met Your Mother,95,16
26165,Ted,1," Kids, out of my way! Sorry. Coming through. Excuse me. Coming through.",5,How I Met Your Mother,71,12
26169,Lily,1, 20 minutes late on your first day? That's rough.,5,How I Met Your Mother,49,9
26170,Ted,1," Yeah, but here's the funny thing. By that point, I didn't have time to think about what kind of teacher I was going to be. I just got up there and talked about architecture. And it was kind of great.",5,How I Met Your Mother,200,40
26171,Lily,1," That's awesome, Ted.",5,How I Met Your Mother,21,3
26172,Marshall,1," Congratulations, buddy.",5,How I Met Your Mother,24,2
26173,Ted,1, Thanks.,5,How I Met Your Mother,8,1
26174,Robin,1,"  Nice job, Ted.",5,How I Met Your Mother,16,3
26175,Barney,1,"  Hey, Ted, door five! Were you there?",5,How I Met Your Mother,38,7
26176,Ted,1,"  Yeah, I got you, buddy.  They still haven't had the talk?",5,How I Met Your Mother,59,11
26177,Marshall,1, I think I know how to speed things up,5,How I Met Your Mother,38,9
26179,Robin,1, Not cool!,5,How I Met Your Mother,10,2
26181,Marshall,1," Pancakes, fresh bacon. It is so yummy.",5,How I Met Your Mother,39,7
26182,Robin,1,"  Dude, I'm starving. Let's... Let's just have the stupid talk. Come on.",5,How I Met Your Mother,72,12
26183,Barney,1, Fine. But how do these things even work? What do we say?,5,How I Met Your Mother,57,12
26185,Robin,1,"  Where do you see this relationship going? My God, that sounds so cheesy.",5,How I Met Your Mother,74,13
26186,Barney,1," I know, right?",5,How I Met Your Mother,15,3
26187,Robin,1, Totally. But hum... Where do you see this relationship going?,5,How I Met Your Mother,62,10
26188,Barney,1," I don't know. I mean, it's not like I don't like you. I just haven't had a girlfriend",5,How I Met Your Mother,86,18
26190,Robin,1," Mad? I feel the same way. I suck at relationships. I mean, except with Ted. He really got it right. I know it's a clichí©, but... he really ruined me for other men.",5,How I Met Your Mother,165,33
26191,Ted,1," Of course, I wasn't in the room for this conversation, but I have to imagine",5,How I Met Your Mother,77,15
